basin,std_obs,NSE,NNSE,MSE,RMSE,MAE,KGE,Pearson-r,low_var_flag,neg_basin_flag
01078000,0.004984973625852713,-47.429720767609474,0.0202307434569868,0.0012034767231888475,0.03469116203284127,0.033675529371489765,-6.366821539893941,0.2777753888166901,True,True
01170100,0.0073746416531355165,-20.95246309223283,0.0435683088120683,0.0011938921583992737,0.03455274458562262,0.03263358325327099,-1.1663077596860338,0.4242642272348126,True,True
01195100,0.009691993439698808,0.22790492321154188,0.5643038080170537,7.252654784985011e-05,0.008516251983698587,0.0018377218794505795,0.17635559010515012,0.4840117393515692,True,False
02014000,0.004141553396481093,-17.900740237160488,0.050249387112380285,0.0003241942766202305,0.018005395764054466,0.016308052957073486,-7.408586323003311,0.43400368255191385,True,True
02374500,0.006482397681806576,-0.6835299876461074,0.3726434974096052,7.074442120878345e-05,0.00841097028937705,0.004261064962822539,0.32176491857913225,0.42066120833476944,True,True
04063700,0.006272409328713661,0.19361693882411812,0.5535924364509046,3.172562456361431e-05,0.005632550449273785,0.004016061724863358,0.2848909498309715,0.45163162181864236,True,False
06280300,0.0037125440810362093,-44.75955046225492,0.021386005428072206,0.0006307031314430816,0.025113803603657524,0.023891658778528734,-12.823167060273628,0.17668156505467433,True,True
06339500,0.009292393223263444,-0.38065706351975725,0.4200521004573076,0.00011921776560226155,0.010918688822485123,0.006232241742897382,-6.445535970431955,0.19543473811888545,True,True
07184000,0.00034239513203574974,-2745.8559103071725,0.0003639201008499073,0.00032202607716307074,0.017945085041957052,0.010140447666907889,-1481.8333336241813,0.261169178332699,True,True
07292500,0.003339854037426359,-100.4865585376166,0.009757377106510612,0.0011320445021460632,0.03364586902052113,0.01280797292144155,-10.433382060271056,0.23604321290831204,True,True
08380500,0.0016370658380737775,-53.37111373210719,0.01805995820922319,0.00014571374521354165,0.012071194854426866,0.01134974928657708,-1351.7266842529903,0.037068357931057304,True,True
10242000,0.005706232876400874,-33.68085643074554,0.02802623311301234,0.0011292466137471286,0.03360426481485838,0.033017911613065186,-45.51290835980919,0.1265017314546963,True,True
10259200,0.0018813203329935174,-802.5518129711445,0.0012429280300880576,0.002844064123030092,0.05332976770088252,0.052390364625660865,-3874.113988082465,0.5217574220522736,True,True
11151300,0.0005818957095809165,-1146.4465505656863,0.0008707414372113648,0.00038852840469258176,0.019711123882026154,0.019512667883338608,-3489.6214640790045,0.06435663024281862,True,True
11274500,0.008167022148338855,-1.2573512783582466,0.306997899380387,0.00015056589634576496,0.012270529587013143,0.010616983446504476,-8.982632354642524,0.41957767489280823,True,True
12374250,0.009882490770544487,-1271.2660937349237,0.0007853817869811164,0.12425411719005999,0.35249697472469177,0.3267360569279168,-38.29059096184489,-0.444128282673637,True,True
