basin,std_obs,NSE,NNSE,MSE,RMSE,MAE,KGE,Pearson-r,low_var_flag,neg_basin_flag
01078000,0.004984973625852713,-9.673058967228263,0.08566734759136126,0.0002652251102978069,0.01628573333619972,0.013613445422659947,-2.1445535123259556,0.32555188972320503,True,True
01170100,0.0073746416531355165,-4.449294386922884,0.1550557223791306,0.00029636172533451617,0.017215159753383533,0.013364780817885783,-0.15914750349170026,0.44626976073995567,True,True
01195100,0.009691993439698808,-3.3142637432193407,0.18817282098125743,0.0004052592293568015,0.02013105137236507,0.018329345406360043,-27.3674304292643,0.5125759644167698,True,True
02014000,0.004141553396481093,-2.6211881277770663,0.21639456614830152,6.211230093953302e-05,0.007881135764566742,0.004395087816331857,-0.44181875280282745,0.46470552553288064,True,True
02374500,0.006482397681806576,-3.838392776294593,0.1712800146061194,0.00020331642385432343,0.014258906825360892,0.011633575615051484,-0.295425032239806,0.37139433384564846,True,True
04063700,0.006272409328713661,-6.382719095990715,0.11929303470019408,0.00029045919436412984,0.017042863443803388,0.016185826774621527,-2.825727895791754,0.4865414461123767,True,True
06280300,0.0037125440810362093,-100.0662604629113,0.009797556954321635,0.0013929946057878988,0.037322842948895235,0.035769181027323654,-20.79058311730298,0.14806890496238018,True,True
06339500,0.009292393223263444,-3.423706329517148,0.18437576432886002,0.0003819807236861098,0.019544327148462028,0.017397121437707542,-21.52374843050758,0.23524030843013655,True,True
07184000,0.00034239513203574974,-2356.5778383596967,0.0004239843111115904,0.000276389285671947,0.016624959719408257,0.009749146746818616,-514.5753996517639,0.25039225505039314,True,True
07292500,0.003339854037426359,-231.9583762544207,0.004274264576501157,0.0025985633257032937,0.050976105438757226,0.014248999586663334,-13.398992144169071,0.13734502464934986,True,True
08380500,0.0016370658380737775,-34.25450494840233,0.027582779062166402,9.448152886828771e-05,0.009720160948682265,0.008128694851195493,-911.6330917328604,0.02601133546429118,True,True
10242000,0.005706232876400874,-4.364848699561746,0.1571129255702269,0.0001746853408693504,0.013216858207204555,0.011139295950574678,-14.389912044650822,0.11587997985315067,True,True
10259200,0.0018813203329935174,-217.46139524020475,0.004556610053925342,0.000773214877298864,0.0278067415800353,0.02519644046547452,-1862.6913238165823,0.5269065792830377,True,True
11151300,0.0005818957095809165,-72.04829180656365,0.01350470045429677,2.4734342760567356e-05,0.004973363324810219,0.004161664637848628,-726.3739502998694,0.049634499155897856,True,True
11274500,0.008167022148338855,-1.0078995347228523,0.33245791239238975,0.00013392740248990685,0.011572700743124175,0.00886211323495765,-7.899543857405003,0.3827393076218643,True,True
12374250,0.009882490770544487,-214.06394025741915,0.004628259573571589,0.021003923760676012,0.14492730509008994,0.13724254201855457,-15.123186339358973,-0.2186028548518978,True,True
