gage,Contributing_Area_u,alt_u,order_u,n_u,So_u,Kchan_u,nCC_u,TopWdth_u,TopWdthCC_u,ChSlp_u,BtmWdth_u,lon_u,lat_u,Shape_Area_u,Shape_Length_u,Reach_Length_u,Contributing_Area_d,alt_d,order_d,n_d,So_d,Kchan_d,nCC_d,TopWdth_d,TopWdthCC_d,ChSlp_d,BtmWdth_d,lon_d,lat_d,Shape_Area_d,Shape_Length_d,Reach_Length_d
06921070,0.5193615023097323,408.42,2,0.06,0.00556,0,0.12,5.353595,16.060783,0.5566826,3.2121568,-92.96597,37.319775,5.608185964811559e-05,0.0415361663607206,0.0091991993718326,0.5093598586974288,265.08,5,0.05,1e-05,0,0.1,23.816534,71.44961,0.28815255,14.289921,-93.40492,37.679863,1.27773343015428e-05,0.0325211113481493,0.0012125337144105
06280300,1.2742672932419197,2571.57,3,0.055,0.02765,0,0.11,8.383538,30.0,0.4567457,5.0301228,-109.78679,43.846405,4.764745791951354e-05,0.0469395229114884,0.0069449621277384,1.2654619017999749,1891.13,5,0.05,0.0924,0,0.1,23.628355,70.88506,0.28916276,14.177013,-109.554276,44.208267,4.053592704479452e-07,0.0033349717553234,0.0003003795598909
12189500,0.0406868325961882,635.23,2,0.06,0.06226,0,0.12,6.243079,18.729239,0.5201848,3.7458475,-121.471596,48.120083,0.0004797791645501,0.1115443201889998,0.0277678781301802,0.0257521860823194,78.58,5,0.05,0.00032,0,0.1,31.548979,94.646935,0.25453755,18.929388,-121.58968,48.44109,4.309891129782639e-05,0.0383992331684503,0.0052444178485958
08013000,0.0570747333687561,52.08,2,0.06,0.00093,0,0.12,5.078228,15.234684,0.5698037,3.0469368,-92.804214,31.21479,2.8963398196162265e-06,0.0081980281760741,0.0021328296544216,0.0531798221025855,36.59,5,0.05,0.00036,0,0.1,28.281084,84.843254,0.26711792,16.96865,-92.68085,30.948582,0.0027292229227754,0.4345051754543627,0.1079836927886798
07148400,0.4204822062655293,570.38,1,0.06,0.01088,0,0.12,2.3771331,7.1313996,0.7964581,1.4262799,-99.21613,37.056786,9.381967798539964e-05,0.0588416383973469,0.0180599611222826,0.4006651881956495,393.47,5,0.05,0.00136,0,0.1,35.440876,106.322624,0.24180429,21.264524,-98.56821,36.81792,0.0052303682118306,0.5023564163189148,0.122879454193038
02472500,0.0342609895273657,139.75,1,0.06,0.00924,0,0.12,3.000898,9.002694,0.7186491,1.8005388,-89.59411,31.812077,0.0001750438725142,0.0765329646059683,0.0181467127306336,0.02840093566076,49.34,5,0.05,0.00029,0,0.1,29.500608,88.50182,0.26218876,17.700365,-89.395065,31.420298,0.0004795393346755,0.1748654340139711,0.0323148393144492
04213000,0.1077328763497571,305.59,3,0.055,0.00264,0,0.11,7.5048556,30.0,0.47961023,4.5029135,-80.35023,41.71072,3.52458362846278e-05,0.03034039080636,0.0071869634844429,0.0989319439752065,185.97,4,0.055,0.00125,0,0.11,19.60374,58.811222,0.31399256,11.762244,-80.58931,41.933746,0.0002671047788812,0.110568385607842,0.0272651683483663
05412500,0.5372375432604646,359.32,1,0.06,0.00457,0,0.12,3.5770962,10.731289,0.66506517,2.1462576,-91.86347,42.921425,0.0003396884425626,0.1061349532027967,0.01654936942796,0.5252445326436269,195.1,6,0.05,1e-05,0,0.1,41.114056,123.34216,0.22647192,24.668432,-91.23847,42.73109,0.0010577763658855,0.2171921475047117,0.0704978282783641
05585000,0.4486438364145617,167.31,2,0.06,0.00451,0,0.12,5.76018,17.28054,0.5389921,3.456108,-90.95346,40.300793,0.0001941882821792,0.1046016034548858,0.0128161305331225,0.4385982451779827,136.84,5,0.05,1e-05,0,0.1,38.58927,115.767815,0.23289339,23.153563,-90.616234,40.027267,0.0001129040721992,0.0740611689693775,0.0145984026855998
05501000,0.4544196148424914,229.39,2,0.06,0.00143,0,0.12,6.397364,19.192093,0.5146123,3.8384185,-92.07571,39.884216,0.0007695372975537,0.1706502204590326,0.0461297511398156,0.4446623332220799,146.28,5,0.05,0.00042,0,0.1,24.945112,74.835335,0.2823266,14.967067,-91.50697,39.82027,0.0008315940591592,0.1895340570984306,0.0156221695516136
08079600,0.4133889554027086,828.79,1,0.06,0.01071,0,0.12,5.4085965,16.22579,0.55417794,3.245158,-101.48079,33.06516,0.0008802848399629,0.222209486368808,0.0519037311072928,0.4061015269809808,681.56,3,0.055,0.00164,0,0.11,26.93498,80.80494,0.27292722,16.160988,-101.180954,33.039707,0.0003344600003665,0.1096853553076063,0.0312345678422886
12358500,0.8633396598016208,1261.6,3,0.055,0.01343,0,0.11,10.580137,31.740412,0.4121805,6.348082,-113.52719,48.346977,0.0009703167586417,0.1597480416776729,0.0405769205930365,0.8484035803825012,966.45,5,0.05,1e-05,0,0.1,36.822857,110.468575,0.23775777,22.093714,-114.02213,48.487225,2.2774119100611256e-05,0.0313363000093328,0.0045811219158692
03498500,0.5426535262035704,863.14,1,0.06,0.0372,0,0.12,4.512618,13.537855,0.6002752,2.707571,-83.53444,35.615734,3.670886715080424e-06,0.0103034949826617,0.0031521989519995,0.5360388376425572,259.11,5,0.05,0.0003,0,0.1,22.573378,70.0,0.29504886,13.544026,-83.884735,35.79364,1.1305835926906845e-05,0.0191685188243774,0.0043632417998058
09447800,0.2862171310270362,1511.11,2,0.06,0.006,0,0.12,4.4306064,13.29182,0.60515213,2.6583638,-109.691895,33.159492,5.654379116872791e-06,0.0135781420347921,0.0021749496721107,0.2826698922752344,1052.73,5,0.05,0.00314,0,0.1,23.489653,70.468956,0.28991482,14.093791,-109.51416,32.947544,0.0001714847208536,0.0777092092033672,0.0183301136489697
06889200,0.5170565686012151,372.97,3,0.055,0.00256,0,0.11,8.856812,30.0,0.44581267,5.3140864,-95.96564,39.5685,0.0001716950742633,0.0821929902308478,0.015749646832541,0.5115236373789878,287.12,4,0.055,1e-05,0,0.11,18.905539,56.716618,0.3190567,11.343324,-95.87447,39.197456,2.805974167061244e-05,0.0360632969980501,0.0081852902435067
12040500,0.0143877782776477,278.3,2,0.06,0.00963,0,0.12,12.068481,36.205444,0.388928,7.241089,-123.74827,47.70499,0.0005359040628424,0.1305151360298298,0.0250053252052131,0.0008963446791717,1.1,4,0.055,0.00044,0,0.11,26.870615,80.61185,0.27321544,16.122368,-124.31885,47.542095,0.0002595762430924,0.1017585593248428,0.0274761528678734
06450500,0.8231625078910643,895.8,1,0.06,0.00913,0,0.12,5.647285,16.941856,0.54371953,3.388371,-100.8303,43.167877,0.0013061177959817,0.3171708169464474,0.0809256726325761,0.8120202082869747,583.16,5,0.05,0.00217,0,0.1,40.855614,122.56684,0.22710283,24.513369,-100.73299,43.60055,0.0001816003058406,0.08020082709737,0.0131855030252929
07376000,0.0569183882406028,70.52,1,0.06,1e-05,0,0.12,3.3702831,10.110849,0.6827707,2.0221698,-90.6906,30.954678,0.0001527558222103,0.0764634720965937,0.0236959277163547,0.0507184395579383,6.87,4,0.055,1e-05,0,0.11,22.075445,66.22633,0.29796666,13.245267,-90.67437,30.49949,2.7906768355933078e-06,0.0083364311186087,0.0014444708612732
01030500,0.0380292682580691,149.4,2,0.06,0.02253,0,0.12,4.492387,13.477161,0.60146636,2.6954322,-68.34426,45.84506,1.0528191973445885e-05,0.0243057728152997,0.0031734458669829,0.026910378398576,63.83,5,0.05,1e-05,0,0.1,39.768955,119.30687,0.22981991,23.861374,-68.30786,45.49649,4.890009359900579e-05,0.033023892089419,0.0077940556429252
13338500,0.393104597378445,1780.42,1,0.06,0.107,0,0.12,5.3130136,15.93904,0.55855453,3.187808,-115.80972,45.755646,0.0011403918800817,0.194037932893807,0.0543117761029088,0.3809533525673447,404.48,5,0.05,0.00754,0,0.1,37.245827,111.73748,0.23656279,22.347496,-115.97752,46.091377,0.0001555836120528,0.0891282752608522,0.0078005688401098
07362100,0.0843157917424678,65.62,2,0.06,0.00138,0,0.12,7.430708,22.292124,0.4817158,4.4584246,-93.13247,33.444252,0.0002393970746211,0.091042611470388,0.0123466400208712,0.080215584817202,31.96,5,0.05,1e-05,0,0.1,25.51303,76.539085,0.27953655,15.307817,-92.77362,33.380733,6.976565752999499e-07,0.003559633769579,0.0008930259794871
14316700,0.0733167547670604,1636.71,1,0.06,0.05794,0,0.12,4.761393,14.28418,0.58623075,2.8568358,-122.13092,43.140617,0.0005039912201794,0.191556521495381,0.0112609033046519,0.0546494388963423,345.65,5,0.05,1e-05,0,0.1,32.922134,98.7664,0.24979797,19.75328,-122.74862,43.341263,0.0003719484515879,0.1106863984976207,0.0298501030537769
06191500,1.3004063669443549,2523.09,1,0.06,0.03549,0,0.12,6.1611648,18.483496,0.5232247,3.696699,-110.11819,44.675232,0.0017301444028461,0.3058969469230397,0.0736036165232661,1.2686673519763576,1544.54,6,0.05,6e-05,0,0.1,49.322823,147.96846,0.20899506,29.593693,-110.80856,45.135544,0.0004561671004875,0.1397365987500102,0.0173489237915918
05489000,0.4896956057602206,277.39,2,0.06,0.00366,0,0.12,6.765434,20.2963,0.5020674,4.0592604,-93.1137,40.983326,2.975682354469305e-05,0.0290423383639368,0.0048258254755223,0.482466691350747,211.65,5,0.05,0.00036,0,0.1,25.277536,75.83261,0.2806825,15.166522,-92.9146,41.2297,0.0003384779669182,0.1049164780863814,0.0338379869694229
06468250,1.0003588184376302,488.07,3,0.055,1e-05,0,0.11,17.430567,52.2917,0.33069792,10.45834,-99.838936,47.680004,9.91809036569706e-05,0.0507638343487094,0.0106748955924028,0.944038326724686,439.15,4,0.055,1e-05,0,0.11,37.868347,113.60505,0.23483916,22.72101,-98.80582,47.372192,0.0014613766881379,0.2693393963402104,0.0552124921451718
03069500,0.706709938730394,1045.61,1,0.06,0.08824,0,0.12,3.778382,11.335146,0.64919496,2.2670293,-79.56723,38.781902,0.0003751860523213,0.1049027045284044,0.017627437759639,0.6960974887509591,485.19,5,0.05,0.00271,0,0.1,31.535843,94.60753,0.2545843,18.921507,-79.69015,39.13735,7.951352950024939e-05,0.0542822734646513,0.009135654951029
01022500,0.0128254925059003,167.94,1,0.06,0.00968,0,0.12,4.432482,13.297445,0.6050391,2.6594892,-68.17401,44.980812,0.000660385908161,0.1603396804812284,0.050207895176915,0.0019396853733049,14.82,5,0.05,0.01082,0,0.1,21.830118,70.0,0.29943934,13.098071,-67.92784,44.606155,0.0003995750443499,0.1449379563004909,0.0115774136489562
06464500,0.7731337197587327,790.02,2,0.06,0.00446,0,0.12,6.484266,19.452799,0.5115582,3.8905597,-100.58094,43.21624,5.313924505987385e-05,0.0571772677524324,0.0085381374113848,0.7500427606519802,621.88,5,0.05,0.00074,0,0.1,36.862247,110.58675,0.23764564,22.11735,-99.76168,43.014397,1.1130246642476376e-05,0.0179515130758389,0.0044004664267683
02372250,0.0418871211878024,148.15,1,0.06,0.00891,0,0.12,2.009734,6.0292015,0.8576919,1.2058403,-86.02004,32.05175,1.658672719742439e-05,0.0286915549814076,0.0027629302249254,0.0314627184058001,68.99,4,0.055,0.00084,0,0.11,26.811382,80.43414,0.27348158,16.086828,-86.414665,31.583649,0.0003058321203129,0.1143578956415147,0.0265000537511321
07068000,0.2664895560848064,140.48,6,0.05,0.00134,0,0.1,42.04148,126.124435,0.22425409,25.224888,-91.01837,36.992584,2.0041869448669948e-05,0.0305461802266798,0.0045834972643541,0.2600510188044215,99.46,6,0.05,0.00171,0,0.1,45.08205,135.24615,0.217451,27.04923,-90.83857,36.616837,6.618312063681026e-05,0.055560261725218,0.008281991266678
06784000,0.6272829684245934,683.01,6,0.05,0.00094,0,0.1,36.121906,108.36572,0.2397823,21.673143,-99.42782,41.060787,0.0006629849274225,0.1614307751575776,0.0323715329889666,0.606859603121815,588.49,6,0.05,1e-05,0,0.1,46.15829,138.47487,0.21519941,27.694975,-98.73654,41.033283,6.225413579196604e-05,0.0430454716401634,0.0043073811349795
07226500,0.6574072219872574,1658.44,1,0.06,0.01522,0,0.12,4.0455756,12.136726,0.6299172,2.4273453,-103.91367,35.904457,0.0004417261641894,0.1676892895155892,0.0371172862039335,0.5947778799607257,1162.59,5,0.05,0.00468,0,0.1,42.893814,128.68144,0.22227713,25.736288,-103.5216,35.424152,0.0003799954879999,0.1303303812221811,0.0224691221178275
03574500,0.4686901732564763,491.57,1,0.06,0.05467,0,0.12,3.2150738,9.645221,0.697121,1.9290442,-86.091545,35.074684,0.000222458089871,0.0900813921458355,0.025694597510609,0.4584543579108118,176.53,4,0.055,1e-05,0,0.11,23.92809,71.78426,0.28755912,14.3568535,-86.32904,34.608734,0.0005101281837434,0.1357817607970649,0.0220925714361621
02016000,0.1140121048647666,953.11,1,0.06,0.06648,0,0.12,4.003747,12.01124,0.63281214,2.4022481,-79.49014,38.40241,0.0004425792734769,0.1055997823939319,0.0197802028976521,0.0829222280950531,309.42,4,0.055,0.00236,0,0.11,27.16637,81.499115,0.27189916,16.299822,-79.76834,37.800068,0.0001579072941585,0.0724231890137229,0.0125195728175395
07290650,0.0992126620285064,66.52,2,0.06,0.0046,0,0.12,4.817645,14.452935,0.583201,2.890587,-90.55419,32.0433,0.000186040002766,0.0765384747421696,0.0199126125141442,0.0963429415567808,26.7,6,0.05,1e-05,0,0.1,30.559381,91.67815,0.25814164,18.335629,-90.88509,32.011898,5.497849794010492e-06,0.0103917813454808,0.0015030706356119
01144000,0.0788553182768491,258.41,4,0.055,0.00061,0,0.11,14.391868,50.0,0.35986108,8.63512,-72.81747,43.88747,0.0006499971532331,0.1633132265079117,0.0297041235745686,0.0670885124225101,111.97,5,0.05,0.0016,0,0.1,31.189915,93.56975,0.25582618,18.71395,-72.40819,43.702057,1.9093650934468927e-06,0.0079202066482238,0.0011591234119061
04045500,0.3169142116844906,216.46,3,0.055,1e-05,0,0.11,12.115413,36.346237,0.3882626,7.2692475,-85.39305,46.31209,2.10228127143421e-07,0.0018638380357721,0.0002513330089246,0.3024064142072772,216.18,5,0.05,0.00368,0,0.1,32.14016,96.42048,0.25246128,19.284096,-85.26307,46.574604,0.0001799906725003,0.1026322179088916,0.0056155362881313
02481510,0.0081347955350619,95.69,1,0.06,0.01522,0,0.12,2.8683836,8.605151,0.7331117,1.7210301,-89.417984,30.869465,0.0001517723868179,0.0723823845849118,0.0194063247151758,0.0023792528825259,9.11,5,0.05,1e-05,0,0.1,23.926437,71.77931,0.28756788,14.355863,-89.25806,30.470726,0.0001073704663871,0.0646015303537833,0.0104833663612263
07292500,0.0827929315087637,79.18,4,0.055,1e-05,0,0.11,16.025484,50.0,0.34318995,9.615291,-90.70191,31.506159,0.000219093041406,0.0973179550963855,0.0171281459606009,0.074058619501266,32.74,5,0.05,0.00446,0,0.1,32.765198,98.29559,0.2503251,19.659119,-91.12866,31.32365,8.135862910084155e-05,0.0642682967715835,0.0067977148670111
12414500,0.7201673438648892,1218.67,1,0.06,0.0882,0,0.12,4.051722,12.155167,0.62949544,2.4310331,-115.5826,47.27632,0.000528299903881,0.1323092054054519,0.0303855399735183,0.7078927454892638,666.33,5,0.05,1e-05,0,0.1,35.74383,107.2315,0.24089795,21.4463,-116.209236,47.277252,7.76781385497363e-05,0.059189738459177,0.0102000089663361
07067000,0.2727716762160254,310.24,1,0.06,0.02063,0,0.12,4.1484985,12.445495,0.62297404,2.489099,-91.226105,37.259533,0.0004838626122095,0.1568301965377447,0.048482864150744,0.2664524788774454,139.88,6,0.05,0.0033,0,0.1,42.048763,126.146286,0.22423695,25.229258,-91.00833,36.988995,8.016388139550986e-06,0.0145518381679912,0.0029446613113926
07149000,0.4090739225321581,529.93,3,0.055,0.00482,0,0.11,11.186802,33.560406,0.40216523,6.712081,-98.68972,37.438698,0.0002340428934125,0.1002171021505013,0.0261891603501478,0.3993319054429843,393.07,5,0.05,0.0015,0,0.1,33.93333,101.79999,0.24648614,20.359999,-98.44334,37.025864,0.0005511877177715,0.1515348725727729,0.0448595801209023
12041200,0.0158698322223895,242.53,3,0.055,0.01032,0,0.11,14.476738,43.430214,0.3589288,8.686043,-123.83386,47.86722,0.0003795548573312,0.1512218578463675,0.0069203315390752,0.0050728869005364,43.93,4,0.055,0.00196,0,0.11,22.302366,66.9071,0.29662532,13.38142,-124.27843,47.787254,0.0009069363633684,0.1497870077915925,0.0187065942990453
01544500,0.0871954397573773,462.75,1,0.06,0.01495,0,0.12,0.7880117,2.3640351,1.296332,0.47280702,-77.61812,41.598873,3.887934265413633e-06,0.0097573603381989,0.0036495403156468,0.0822374690811312,308.63,4,0.055,0.00313,0,0.11,18.185884,54.55765,0.3245665,10.9115305,-77.84902,41.47089,9.031592448325988e-05,0.0575694506724029,0.0104274744027595
05129115,0.2079054146494754,431.42,1,0.06,1e-05,0,0.12,3.378242,10.134726,0.68206066,2.026945,-92.57755,48.002384,0.0003138323129101,0.1393836355731625,0.0062540914210201,0.1865322989056219,354.49,5,0.05,0.00107,0,0.1,34.15361,102.46084,0.24578351,20.492167,-92.564095,48.26562,1.2646412816651628e-05,0.0204370969449892,0.003781652308303
05131500,0.1512728558389432,391.93,1,0.06,0.00056,0,0.12,4.047533,12.1426,0.6297828,2.42852,-93.1375,48.07719,0.0005347239554111,0.1252308757365306,0.0370716873902137,0.1322846148259926,332.07,5,0.05,0.0002,0,0.1,42.263832,126.791504,0.22373281,25.358301,-93.55597,48.40203,0.0003400646332284,0.1360947390516491,0.0299593672286194
05056000,0.3263325119470734,479.03,2,0.06,0.00057,0,0.12,8.72891,26.186731,0.44868284,5.237346,-99.65092,48.136303,0.0006073614196456,0.1464895853972578,0.0350846916106959,0.2722779386268279,420.72,4,0.055,0.00075,0,0.11,42.032722,126.09816,0.22427471,25.219633,-98.657394,47.79778,0.0003019786507963,0.1065055654108334,0.0360587225708486
06878000,0.5474604300253483,439.01,1,0.06,0.00664,0,0.12,4.0692244,12.207672,0.62829953,2.4415345,-97.47329,39.241726,0.0004696106407564,0.133557106768218,0.0405330558828692,0.5418154282105079,338.48,4,0.055,0.00035,0,0.11,23.771101,71.3133,0.2883954,14.262661,-97.03756,39.008938,0.0002115413385747,0.0887455854468685,0.0425257703561911
07066000,0.2787640169858866,365.55,1,0.06,0.00511,0,0.12,3.3916888,10.175067,0.6808663,2.0350132,-91.76823,37.017555,0.0002667405172584,0.0959263244324976,0.0147005929143053,0.2730031663423521,188.99,5,0.05,1e-05,0,0.1,26.001774,78.005325,0.27720615,15.601065,-91.3486,37.151318,8.672335577914897e-05,0.0581990452329674,0.0104746839503988
07151500,0.3881763264276329,458.85,1,0.06,0.01028,0,0.12,2.4218671,7.2656016,0.78993404,1.4531204,-98.08183,37.42804,9.958686275602644e-05,0.0644734822675043,0.018002461882025,0.379640681883988,338.12,5,0.05,0.00103,0,0.1,33.63058,100.89175,0.24746263,20.178349,-97.57717,37.12241,0.0002791425677096,0.122592764440733,0.0283122032824798
06892000,0.5105444589914918,317.63,1,0.06,0.01176,0,0.12,2.9665406,8.899622,0.72230923,1.7799244,-95.27689,39.495888,0.0001860177844244,0.0834388045502076,0.0198056463755347,0.5013496221511997,246.01,5,0.05,4e-05,0,0.1,26.395037,79.185104,0.2753764,15.837022,-95.01846,39.104515,0.0003943966358175,0.1215055826872622,0.0269932077398197
02350900,0.1442890397954563,124.08,2,0.06,0.00282,0,0.12,5.8630867,17.58926,0.53479785,3.517852,-84.42382,32.107788,6.982704282498331e-05,0.0470488201542141,0.0083073570381218,0.135157842490731,66.7,5,0.05,4e-05,0,0.1,28.888968,86.6669,0.26462343,17.333382,-84.25073,31.754372,9.560829221847636e-05,0.057295070758327,0.0186925176900757
11528700,0.0402801700209618,1075.21,1,0.06,0.05301,0,0.12,4.4850693,13.455208,0.6018991,2.6910417,-123.15158,40.229557,0.0004605334691784,0.1315159048426779,0.0244131268211796,0.0275267573253385,376.68,5,0.05,0.00494,0,0.1,32.529964,97.58989,0.25112212,19.517977,-123.49918,40.665077,0.0001312146668294,0.0624105966511451,0.0132718038915623
13310700,0.4242023413539979,1928.6,2,0.06,0.04385,0,0.12,6.8201733,20.46052,0.50028557,4.092104,-115.641174,44.54757,0.0011869750217176,0.210866224992852,0.0314057340096048,0.4140062397765081,1148.17,5,0.05,0.01436,0,0.1,25.007053,75.021164,0.28201786,15.004232,-115.71777,45.00789,0.0002577502555885,0.1106766097586126,0.0226755821416862
07071500,0.2625840651234829,292.5,1,0.06,0.01083,0,0.12,3.7860346,11.358104,0.6486157,2.2716208,-91.4007,36.936745,0.0003682378821182,0.1155988261430406,0.0306185799617281,0.2559628728471206,124.01,5,0.05,1e-05,0,0.1,32.575123,97.72537,0.25096846,19.545074,-91.18856,36.63409,3.0831611151649902e-06,0.0098443210382027,0.0019484322320063
07014500,0.4247716646369067,256.26,1,0.06,0.0033,0,0.12,0.7381201,2.2143602,1.3342836,0.44287205,-91.170425,37.781006,3.0375177848198752e-06,0.008562367930795,0.0028644691026998,0.4172687279209477,177.57,7,0.045,0.00027,0,0.09,40.42911,121.28734,0.2281567,24.257467,-91.10683,38.175983,0.0002462219597224,0.1072152364663572,0.0298772046450043
03281500,0.5916825420626326,311.13,2,0.06,0.01127,0,0.12,5.3153205,15.945961,0.55844754,3.1891923,-83.70868,37.02949,0.0004068724863485,0.127776000720671,0.0278011630362143,0.5806337475328881,201.17,5,0.05,1e-05,0,0.1,31.670214,95.01064,0.2541072,19.002129,-83.68684,37.490704,0.0011061408941121,0.2603652192736342,0.0513192364857228
13331500,0.4031027791798866,1376.15,3,0.055,0.0335,0,0.11,12.180002,36.54001,0.3873529,7.3080015,-117.21093,45.277878,0.0003110344851257,0.1321402875796148,0.0094677640670304,0.3879072222045757,777.51,5,0.05,0.00697,0,0.1,33.618332,100.854996,0.2475024,20.171,-117.733,45.629314,0.0003568116489667,0.0991279670506272,0.0308988161867793
12095000,0.0184261325803724,882.31,3,0.055,0.04819,0,0.11,8.966265,30.0,0.44340348,5.379759,-121.796394,46.964046,0.0002319071615818,0.0909136404839888,0.0107598847946454,0.0090289715761371,90.96,4,0.055,0.01669,0,0.11,19.963907,59.891724,0.3114807,11.978345,-122.15583,47.095463,2.6551167083436486e-05,0.0291641010825526,0.0062143150249762
11482500,0.0150589949560488,895.22,2,0.06,0.18818,0,0.12,4.5795493,13.738647,0.59638876,2.7477295,-123.76415,40.839577,0.0003699562397741,0.1290492077572603,0.0296887058740781,0.0002306658278538,2.8,5,0.05,0.00213,0,0.1,22.974611,70.0,0.2927644,13.784767,-124.08937,41.288734,0.0002306658278538,0.1071791887934931,0.0137103020106487
