gage,Contributing_Area_u,alt_u,order_u,n_u,So_u,Kchan_u,nCC_u,TopWdth_u,TopWdthCC_u,ChSlp_u,BtmWdth_u,lon_u,lat_u,Shape_Area_u,Shape_Length_u,Reach_Length_u,Contributing_Area_d,alt_d,order_d,n_d,So_d,Kchan_d,nCC_d,TopWdth_d,TopWdthCC_d,ChSlp_d,BtmWdth_d,lon_d,lat_d,Shape_Area_d,Shape_Length_d,Reach_Length_d
04196800,0.1169153345234711,255.83,4,0.055,1e-05,0,0.11,18.446045,55.338135,0.32253894,11.067627,-83.38045,40.753517,9.376379596211512e-05,0.0542529772846025,0.0224542302170765,0.1132281822566966,240.36,4,0.055,0.00072,0,0.11,21.507957,64.52387,0.3014099,12.904775,-83.33984,40.924202,1.125711620696054e-05,0.0180981296275938,0.0047053588447255
03488000,0.59152018362519,774.83,3,0.055,1e-05,0,0.11,8.603349,30.0,0.45156014,5.1620092,-81.348854,37.001045,2.059054666995993e-05,0.0316252023321419,0.0026823228022933,0.5833763313433086,519.96,4,0.055,0.00086,0,0.11,21.247168,63.741505,0.30303648,12.748301,-81.76093,36.893467,0.0003338175687527,0.1095425719921773,0.0299298178081167
02082950,0.0402451063988316,120.82,2,0.06,0.00675,0,0.12,4.2825556,12.847666,0.6142942,2.569533,-78.128044,36.429245,0.0002485467303552,0.097060903045505,0.0219845438602575,0.0322657144393325,38.62,4,0.055,0.00115,0,0.11,19.698158,59.094475,0.3133277,11.818895,-77.88776,36.176052,0.0001475872834771,0.0724391681167923,0.0199896018149374
08324000,0.8740879044176525,2643.35,2,0.06,0.01881,0,0.12,5.326498,15.979494,0.55793023,3.1958988,-106.51776,35.938927,0.0003852619273749,0.1156388832414634,0.0227890911588385,0.8636006264977932,1718.43,5,0.05,0.00711,0,0.1,27.358688,82.076065,0.2710543,16.415213,-106.7414,35.661095,6.091692891221841e-06,0.0171482350246152,0.0010481880011891
02108000,0.0346251406579415,16.33,5,0.05,0.00182,0,0.1,24.222734,72.668205,0.28601065,14.533641,-77.845985,35.013134,1.1554428118372065e-06,0.0058833381245132,0.0005365171343046,0.0307127983347109,7.94,5,0.05,0.00129,0,0.1,29.76382,89.291466,0.2611633,17.858292,-77.83304,34.826233,7.892687808972671e-06,0.0130691092673436,0.0035160544809607
02481000,0.0049790568698658,38.66,2,0.06,0.00433,0,0.12,5.268472,15.805417,0.56063294,3.1610835,-89.22703,30.69269,6.61740250443806e-05,0.0597462430576997,0.0072248012915533,0.0028087315286944,6.57,5,0.05,0.00116,0,0.1,18.310064,70.0,0.32359353,10.986038,-89.107086,30.553501,1.4976471030391192e-05,0.0192097202513951,0.0033310838122765
02221525,0.0847961653474621,170.31,3,0.055,0.00301,0,0.11,8.465124,30.0,0.45479837,5.0790744,-83.664406,33.454002,0.000674727518196,0.1795061561425811,0.0405141096967497,0.0805318005004187,117.02,5,0.05,1e-05,0,0.1,20.16851,70.0,0.31008267,12.101107,-83.478134,33.250774,3.86634593226661e-05,0.0428098981510083,0.0058106540135728
05057000,0.2521412262017261,402.77,4,0.055,1e-05,0,0.11,45.040543,135.12163,0.21753938,27.024326,-98.11369,47.649105,0.0002235691224811,0.1178473589859244,0.0278066479809965,0.2417958394878604,390.53,4,0.055,1e-05,0,0.11,47.445564,142.33669,0.21260372,28.467339,-98.03305,47.428486,4.731726217761263e-05,0.0336319762070491,0.0145594841677513
06803510,0.6020584976238501,447.12,2,0.06,0.00013,0,0.12,4.2965407,12.889622,0.61341125,2.5779243,-97.01573,41.025074,6.37907505412196e-05,0.0469482188159668,0.007320680647773,0.5857623474364888,340.39,5,0.05,0.00047,0,0.1,32.082844,96.248535,0.25266016,19.249708,-96.63884,40.88457,0.0022915258018598,0.3659377260917607,0.0603651847582122
08194200,0.0793450855503171,195.09,1,0.06,1e-05,0,0.12,5.034674,15.104023,0.57197315,3.0208046,-99.03491,27.567904,0.0007692825590782,0.1754517607739796,0.0260886548510845,0.0665430571972755,90.36,4,0.055,0.00092,0,0.11,27.62817,82.884514,0.2698847,16.576902,-98.94252,27.9915,0.000771517126657,0.2305348087998298,0.0226925823505699
08195000,0.1109240967714556,639.6,2,0.06,0.01171,0,0.12,5.922678,17.768034,0.53241724,3.5536067,-99.83739,29.895555,0.0003789152359287,0.1081375236384249,0.0167022798111322,0.0986495566328464,368.68,4,0.055,0.00275,0,0.11,25.914474,77.74342,0.27761775,15.548684,-99.695625,29.460663,0.0021585458646458,0.3413217866150872,0.0790809298334702
02479560,0.0170803115728829,72.73,1,0.06,0.0087,0,0.12,3.1567974,9.470392,0.70276964,1.8940785,-88.53801,30.989943,0.0002014319668769,0.0793667308819307,0.0063036603949337,0.0127537019336311,15.24,5,0.05,0.00011,0,0.1,29.066868,87.20061,0.26390767,17.44012,-88.46784,30.793104,0.0004727188846703,0.1509369792479954,0.0195538903182835
08196000,0.1058556719656071,632.94,2,0.06,0.00439,0,0.12,7.2127633,21.63829,0.48808408,4.3276577,-99.87827,29.740942,0.000633427491026,0.1698001227327252,0.0334825538596881,0.0990331645025292,411.59,4,0.055,0.00413,0,0.11,17.562973,52.68892,0.32959569,10.537784,-99.78093,29.491064,0.0004128799766543,0.1433821858208097,0.0202234826064639
05444000,0.4986509394486961,269.95,1,0.06,0.00839,0,0.12,4.65531,13.96593,0.5920872,2.793186,-89.61582,42.069286,0.000727375755931,0.1639913000868523,0.0461903911320129,0.491918943179691,202.12,5,0.05,1e-05,0,0.1,18.36984,70.0,0.32312858,11.021904,-89.700714,41.88945,5.867814553975742e-05,0.0448944832955657,0.015536566968723
05556500,0.4885824703486504,290.38,1,0.06,0.00648,0,0.12,3.8661635,11.598491,0.64265025,2.319698,-89.14304,41.658764,0.000418545778712,0.1656196861901308,0.0480591193842668,0.4792717297975463,170.37,5,0.05,0.0041,0,0.1,20.31841,70.0,0.30907133,12.191047,-89.49205,41.356358,6.062212122052585e-05,0.0502259354801443,0.0078330945354443
02312200,0.0984120054458956,24.3,4,0.055,0.00018,0,0.11,23.668001,71.004005,0.28894895,14.200801,-82.0926,28.282442,0.0069393844857854,0.7922626572987358,0.0223378125202571,0.05880913988015,14.68,4,0.055,0.00046,0,0.11,31.914532,95.7436,0.25324714,19.14872,-82.2035,28.572304,4.13347857293664e-05,0.0341077977619875,0.00668541278664
02314500,0.3371143114175751,57.38,1,0.06,1e-05,0,0.12,3.692809,11.078427,0.65578943,2.2156856,-82.807556,31.145117,0.0002858487645658,0.1144423419125324,0.0150205290225714,0.3169893704331317,29.57,5,0.05,1e-05,0,0.1,37.839706,113.51912,0.23491757,22.703823,-82.57773,30.659563,5.0736366731519e-05,0.0534144559690031,0.0047565463798891
08198500,0.1060793034949876,604.24,1,0.06,0.0289,0,0.12,3.3837914,10.151375,0.6815669,2.0302749,-99.48329,29.747206,0.0001216236930107,0.0622657777459944,0.0144370731163305,0.090695432420923,248.18,4,0.055,0.00153,0,0.11,24.548502,73.6455,0.28432995,14.7291,-99.466064,29.226309,0.0020809624184593,0.4263557353583406,0.0805628741918491
02481510,0.0056811095250936,50.95,1,0.06,0.0073,0,0.12,2.7807193,8.342157,0.74321973,1.6684315,-89.39941,30.663542,0.000138242050039,0.0718469852117387,0.021559720147263,0.0023792528825259,9.11,5,0.05,1e-05,0,0.1,23.926437,71.77931,0.28756788,14.355863,-89.25806,30.470726,0.0001073704663871,0.0646015303537833,0.0104833663612263
02092500,0.0235751942074621,20.24,3,0.055,0.00118,0,0.11,10.183729,30.55119,0.41918343,6.1102376,-77.65477,34.99579,0.0001046806170249,0.0708475587713355,0.0100564433742809,0.0193878619555279,7.36,4,0.055,0.00017,0,0.11,19.632257,58.89677,0.31379128,11.779354,-77.439156,35.07174,0.0003878641952255,0.1244234421353397,0.0482560349195271
02479300,0.0137478900228211,41.53,1,0.06,0.01031,0,0.12,2.1996257,6.5988774,0.8242001,1.3197755,-89.056015,30.764084,6.944475633800912e-05,0.0459394422595175,0.0151196680618795,0.0084699348319879,8.01,5,0.05,0.00081,0,0.1,27.39343,82.18029,0.27090257,16.436058,-88.757195,30.727331,0.0002052185359515,0.0902152705080329,0.0183050623997832
08178880,0.0824737564213696,556.5,1,0.06,0.01147,0,0.12,3.5696197,10.708859,0.6656794,2.1417718,-99.377945,29.828144,0.000134149375689,0.0892425153695634,0.0050823355079764,0.0715232180671606,359.28,4,0.055,0.00222,0,0.11,25.753687,77.261055,0.2783811,15.452211,-99.03866,29.717842,0.000260384836074,0.1279814586127556,0.0282334390533109
07145700,0.3960896979473842,402.31,3,0.055,0.00012,0,0.11,9.4140005,30.0,0.43397292,5.6484003,-97.66494,37.432358,5.68065927010446e-06,0.0130329364917844,0.0023516013732528,0.3915395238991483,354.66,4,0.055,0.00052,0,0.11,18.73843,56.21529,0.32030886,11.243058,-97.39578,37.240555,4.798159239437651e-05,0.036305151444783,0.0103991098951968
10329500,0.1839826856880233,1725.6,4,0.055,1e-05,0,0.11,14.083297,50.0,0.36331856,8.449978,-117.428925,41.68211,5.878483121723644e-05,0.0397267055880722,0.0044514794133473,0.1814737288276986,1419.0,5,0.05,0.02582,0,0.1,19.60119,70.0,0.3140106,11.760715,-117.42303,41.529137,0.0001391303589348,0.0816037052925404,0.0039121542594551
06470800,0.8886876574547331,442.18,2,0.06,0.00277,0,0.12,4.3035,12.910501,0.6129734,2.5821002,-98.12067,46.660774,0.0001257690559159,0.0681836521783992,0.0151233654632964,0.8608723446948177,396.23,4,0.055,0.00024,0,0.11,23.543808,70.631424,0.28962043,14.126285,-98.08823,46.187122,0.0040450204941497,0.5187869386587903,0.113689632488926
09505800,0.2280005595526943,2066.17,2,0.06,0.00802,0,0.12,5.907822,17.723467,0.53300744,3.5446932,-111.34374,34.583046,8.046768266300682e-06,0.0161353747067894,0.0017312730772134,0.22020445850005,1097.71,5,0.05,0.01103,0,0.1,21.887241,70.0,0.29909432,13.132345,-111.71453,34.53434,0.0005758592946538,0.1502813624312663,0.036926091029206
06464500,0.7644180235154132,726.99,3,0.055,1e-05,0,0.11,8.855955,30.0,0.4458317,5.313573,-100.140656,43.23013,,,0.0001411861782664,0.7500427606519802,621.88,5,0.05,0.00074,0,0.1,36.862247,110.58675,0.23764564,22.11735,-99.76168,43.014397,1.1130246642476376e-05,0.0179515130758389,0.0044004664267683
02472000,0.0355621610799479,135.24,1,0.06,0.01127,0,0.12,2.7245915,8.173775,0.7499359,1.6347549,-89.483,31.943861,0.0001319428509096,0.063123920475286,0.0150906155292061,0.0314830142304276,63.22,5,0.05,1e-05,0,0.1,32.09271,96.27812,0.25262588,19.255625,-89.40098,31.69427,7.380045795801177e-05,0.0573933932676097,0.0107501632822138
04216418,0.1121895967806145,487.99,1,0.06,0.03968,0,0.12,2.7916842,8.375052,0.7419304,1.6750104,-78.36155,42.70387,8.780954295304092e-05,0.0586966955188967,0.0136839242875539,0.1085786287815375,290.33,4,0.055,0.00223,0,0.11,15.07717,50.0,0.35255098,9.046303,-78.27219,42.873085,0.0003013300071167,0.1031049133923204,0.0299575267479606
02472500,0.0312993439274222,74.99,4,0.055,1e-05,0,0.11,17.262249,51.786747,0.33211663,10.357349,-89.62255,31.549965,7.685382733444911e-05,0.0460217161062815,0.0088732220670736,0.02840093566076,49.34,5,0.05,0.00029,0,0.1,29.500608,88.50182,0.26218876,17.700365,-89.395065,31.420298,0.0004795393346755,0.1748654340139711,0.0323148393144492
06453600,0.726819091257658,545.58,2,0.06,0.00543,0,0.12,8.392234,25.176702,0.45653686,5.035341,-98.9571,42.9931,0.0003939033418205,0.1315280032430928,0.0234006626066443,0.6979792081081049,373.83,3,0.055,0.00102,0,0.11,33.08488,99.25465,0.24925512,19.85093,-98.13934,42.805996,0.0008285100261071,0.1837750859341508,0.0373723229862673
09210500,0.5986621131679527,2456.91,1,0.06,0.03318,0,0.12,2.6362555,7.9087667,0.7609202,1.5817534,-110.54631,42.300987,1.3952797528063797e-05,0.0203275581130039,0.0040385954130527,0.5930442308071174,2119.98,4,0.055,0.00415,0,0.11,18.686726,56.060177,0.32069957,11.212035,-110.414345,42.095577,1.2928976272290876e-05,0.0251389574217721,0.0014161653775973
02196000,0.0849916075846762,164.41,1,0.06,0.00855,0,0.12,3.848362,11.545086,0.64396006,2.3090172,-82.15052,34.05003,0.0003729558779219,0.1119201770983378,0.018434518035633,0.0761043257931866,63.04,5,0.05,0.00057,0,0.1,28.750742,86.25223,0.26518396,17.250444,-82.179726,33.718235,0.0003408077721716,0.1171465626577287,0.0128240787611511
07056000,0.2688944123109582,194.85,5,0.05,1e-05,0,0.1,31.909494,95.728485,0.25326478,19.145697,-92.86011,35.967094,3.90266475403188e-05,0.0443940772104655,0.009545977106534,0.2667921339060132,174.39,5,0.05,1e-05,0,0.1,33.16245,99.48734,0.24899775,19.897469,-92.73855,35.996155,0.0002644544173772,0.0890791691995094,0.0475623817250913
02361000,0.027288585594732,93.61,1,0.06,0.00648,0,0.12,3.8753092,11.625927,0.6419807,2.3251855,-85.48474,31.467094,0.0002303532622085,0.107626658573451,0.0127514945706804,0.0250549948168454,43.92,5,0.05,1e-05,0,0.1,31.493723,94.48117,0.2547345,18.896235,-85.62083,31.343472,4.418488102000833e-05,0.0495048920319647,0.0083020215802893
04040500,0.3193185119083498,514.04,1,0.06,0.00197,0,0.12,4.99261,14.97783,0.57409424,2.995566,-88.28975,46.6113,1.564155823510259e-05,0.0224868080884547,0.004835989113996,0.3093720444748231,357.72,4,0.055,0.00931,0,0.11,19.470055,58.410164,0.3149419,11.682033,-88.58793,46.57933,7.710615771737407e-06,0.0148525796066899,0.0026558845546608
11381500,0.0818894514335933,1380.49,1,0.06,0.19594,0,0.12,3.0645351,9.193605,0.7120267,1.8387212,-121.572205,40.28744,0.0002070106915773,0.0903651601770628,0.0081708338362778,0.0689631978010744,114.15,3,0.055,0.00193,0,0.11,17.775219,53.32566,0.3278536,10.665132,-122.05007,40.059757,0.0003150357607966,0.112894725679511,0.0273025067612215
03182500,0.655524625154222,813.43,4,0.055,0.00405,0,0.11,18.125593,54.376778,0.32504237,10.875356,-79.84439,38.516354,0.0001331225608115,0.0613760974029385,0.0104141299919581,0.6404198489594123,637.24,4,0.055,0.00013,0,0.11,28.642637,85.92792,0.26562506,17.185583,-80.127174,38.180527,0.0001423264409942,0.0764729730636698,0.0125126630561246
08070200,0.0334079976986797,77.79,3,0.055,0.00139,0,0.11,11.977523,35.932568,0.3902283,7.186514,-95.2899,30.656488,3.3456533404459605e-05,0.0305281544046376,0.0074581552849805,0.0148649845165766,13.1,5,0.05,1e-05,0,0.1,25.721243,77.16373,0.27853596,15.432746,-95.141464,30.112238,5.896738660841571e-07,0.004490025305477,0.0008482490632288
03285000,0.56091803674737,291.59,3,0.055,0.0031,0,0.11,6.626349,30.0,0.5066896,3.9758093,-84.372116,37.476265,1.1092837084746124e-05,0.0181679195546429,0.003562474359932,0.5508581694178801,230.4,5,0.05,1e-05,0,0.1,24.169004,72.50701,0.286291,14.501403,-84.65987,37.654667,0.0001410534978163,0.0763785759037401,0.0130777144335555
07376000,0.0551579812036633,45.32,4,0.055,0.00134,0,0.11,18.649084,55.947254,0.32098496,11.189451,-90.635216,30.800987,4.6314185811559936e-05,0.0390977203464336,0.0092360407070423,0.0507184395579383,6.87,4,0.055,1e-05,0,0.11,22.075445,66.22633,0.29796666,13.245267,-90.67437,30.49949,2.7906768355933078e-06,0.0083364311186087,0.0014444708612732
11383500,0.0749449710874842,1125.68,4,0.055,0.02594,0,0.11,15.549095,50.0,0.34778965,9.329457,-121.51395,40.200535,0.0001730728545221,0.0741827322099099,0.0136248221003656,0.0636779455990095,150.55,4,0.055,0.0068,0,0.11,20.763485,62.29045,0.3061308,12.458091,-121.95445,40.01168,7.538699032275348e-05,0.065638019866707,0.002986683269179
07290650,0.0979085978427169,46.2,2,0.06,0.01411,0,0.12,4.27779,12.83337,0.614596,2.566674,-90.71244,32.038746,3.866839415324774e-06,0.0111304303520473,0.0021326936279222,0.0963429415567808,26.7,6,0.05,1e-05,0,0.1,30.559381,91.67815,0.25814164,18.335629,-90.88509,32.011898,5.497849794010492e-06,0.0103917813454808,0.0015030706356119
04124000,0.2854382654911722,293.17,2,0.06,0.00991,0,0.12,3.4163353,10.249005,0.6786949,2.049801,-85.42787,44.50206,4.04317797739584e-05,0.0408090352039927,0.0073103543530633,0.2750057131580364,249.98,4,0.055,1e-05,0,0.11,33.76711,101.30132,0.24702072,20.260265,-85.705826,44.43771,0.0001079374689402,0.0587232415997269,0.0139699263687594
04197100,0.1179305667437039,307.71,1,0.06,0.00143,0,0.12,5.945423,17.83627,0.5315176,3.5672538,-82.816505,40.934906,0.0010779268481765,0.2085499841822347,0.0500644027694862,0.1101603654411522,249.87,4,0.055,0.00226,0,0.11,18.606565,55.8197,0.32130837,11.163939,-83.12275,41.017376,0.0001520383694935,0.080055090218341,0.0225671826756171
04185000,0.1244558149417397,224.41,1,0.06,0.00198,0,0.12,3.884413,11.653239,0.6413165,2.330648,-84.25622,41.67695,0.0002360001161327,0.1051425724327714,0.0208260868935404,0.1207628380773064,210.85,4,0.055,0.00024,0,0.11,26.147303,78.44191,0.27652442,15.688381,-84.43072,41.50203,5.958982833575381e-05,0.0454143808781813,0.0048514522773231
01078000,0.0438098389067412,399.95,1,0.06,0.07866,0,0.12,3.3586779,10.076034,0.6838106,2.0152066,-71.98158,43.61332,0.0002853810017315,0.093294376100797,0.0192212395683051,0.0382440408623581,137.54,4,0.055,0.02682,0,0.11,15.42319,50.0,0.34903935,9.253914,-71.73907,43.56872,0.0001411912500035,0.0647914232416803,0.0134934132885071
06853800,0.5756136374711242,580.16,1,0.06,0.00716,0,0.12,2.7649915,8.294974,0.74508184,1.6589949,-98.49909,39.95842,0.0001522564960383,0.0736618649699673,0.0175662372348355,0.5697913594229624,493.26,4,0.055,0.00541,0,0.11,21.477476,64.43243,0.30159855,12.886486,-98.24216,39.89758,9.856950347157176e-06,0.0225924828988551,0.0034288029658914
04045500,0.3154917171405353,229.75,1,0.06,0.00504,0,0.12,2.9245799,8.77374,0.72686315,1.7547479,-85.26956,46.285736,1.2397659292284673e-05,0.0177757881252817,0.0034024171339672,0.3024064142072772,216.18,5,0.05,0.00368,0,0.1,32.14016,96.42048,0.25246128,19.284096,-85.26307,46.574604,0.0001799906725003,0.1026322179088916,0.0056155362881313
06468170,0.9792310214496588,468.21,3,0.055,1e-05,0,0.11,15.434617,46.30385,0.34892532,9.26077,-99.38851,47.750862,0.000107420476047,0.0648616417021011,0.0053589827897786,0.9549445570752912,446.24,4,0.055,4e-05,0,0.11,34.03046,102.091385,0.24617551,20.418276,-98.850296,47.554615,1.1938189349253726e-05,0.0165196638386529,0.0054032278778366
07375000,0.0384368890464424,65.75,2,0.06,0.0018,0,0.12,5.4936023,16.480806,0.5503783,3.2961614,-90.31434,30.867416,5.7296279789282266e-05,0.0498920083846094,0.006533093853966,0.0346506114279623,19.91,4,0.055,0.0001,0,0.11,16.359173,50.0,0.3400838,9.815504,-90.24752,30.601542,2.031678566617471e-05,0.0228884153321374,0.0066280518223984
06477500,0.7499276237429795,578.7,1,0.06,0.00516,0,0.12,2.5858512,7.7575536,0.7674285,1.5515107,-98.63569,44.123512,0.0001333741454998,0.0953593655038525,0.0271992045157808,0.7264232201643358,396.06,5,0.05,0.00076,0,0.1,28.506567,85.5197,0.26618367,17.103941,-98.20622,43.76803,0.00041498717574,0.1204720115996503,0.0585765724081181
03500000,0.5583292046115109,929.39,1,0.06,0.10372,0,0.12,3.472916,10.418748,0.67379427,2.0837495,-83.42502,34.916367,0.0002785840302236,0.114380486325803,0.0233910087516988,0.5529633080166151,611.98,5,0.05,0.00028,0,0.1,20.362581,70.0,0.30877537,12.217549,-83.375465,35.164642,0.0001754993918304,0.0824479323218339,0.0228183316196751
03500240,0.5583292046115109,929.39,1,0.06,0.10372,0,0.12,3.472916,10.418748,0.67379427,2.0837495,-83.42502,34.916367,0.0002785840302236,0.114380486325803,0.0233910087516988,0.5529633080166151,611.98,5,0.05,0.00028,0,0.1,20.362581,70.0,0.30877537,12.217549,-83.375465,35.164642,0.0001754993918304,0.0824479323218339,0.0228183316196751
04056500,0.2846604708066824,219.5,1,0.06,0.0009,0,0.12,5.42305,16.26915,0.55352587,3.25383,-85.90721,46.31853,0.0012237995328629,0.22155069517993,0.0310707308567052,0.2581297577139457,187.9,5,0.05,1e-05,0,0.1,36.833813,110.501434,0.23772657,22.100286,-86.17192,46.039185,0.0003922793494712,0.1643960490901032,0.0282996291893966
06468250,0.9653253065793532,464.59,1,0.06,0.00305,0,0.12,4.922846,14.7685375,0.57766944,2.9537075,-99.07162,47.697853,0.0009443288121747,0.2239798332419746,0.0322089526515637,0.944038326724686,439.15,4,0.055,1e-05,0,0.11,37.868347,113.60505,0.23483916,22.72101,-98.80582,47.372192,0.0014613766881379,0.2693393963402104,0.0552124921451718
07295000,0.0785517648532446,114.92,1,0.06,0.00765,0,0.12,4.2947974,12.884392,0.6135211,2.5768783,-91.075806,31.157179,0.0004989893666081,0.1247252488555043,0.0242772987231495,0.071746075027822,30.41,4,0.055,1e-05,0,0.11,19.745949,59.237846,0.3129929,11.847569,-91.306305,31.231014,6.330372809825107e-05,0.0512729308154424,0.0150957770580473
06280300,1.2673341024110487,3173.98,1,0.06,0.21867,0,0.12,4.593803,13.781409,0.5955717,2.7562819,-109.61052,44.103024,0.0007226884792374,0.190135450540902,0.0611318729829084,1.2654619017999749,1891.13,5,0.05,0.0924,0,0.1,23.628355,70.88506,0.28916276,14.177013,-109.554276,44.208267,4.053592704479452e-07,0.0033349717553234,0.0003003795598909
05585000,0.4465421627419747,199.25,2,0.06,0.00231,0,0.12,7.492357,22.47707,0.47996306,4.4954143,-90.90492,40.14391,0.001137914624544,0.2415544795646957,0.0874785755276132,0.4385982451779827,136.84,5,0.05,1e-05,0,0.1,38.58927,115.767815,0.23289339,23.153563,-90.616234,40.027267,0.0001129040721992,0.0740611689693775,0.0145984026855998
05399500,0.6360279974293598,429.24,2,0.06,0.00105,0,0.12,6.2169385,18.650816,0.5211486,3.7301633,-90.19345,45.01985,0.0005247104590215,0.1294777502927792,0.0312923186019446,0.6295288505214219,353.46,4,0.055,0.00104,0,0.11,21.298836,63.89651,0.30271193,12.779302,-90.06951,44.822067,7.986856072399413e-05,0.056256320907315,0.0088688726478925
