gage,Contributing_Area_u,alt_u,order_u,n_u,So_u,Kchan_u,nCC_u,TopWdth_u,TopWdthCC_u,ChSlp_u,BtmWdth_u,lon_u,lat_u,Shape_Area_u,Shape_Length_u,Reach_Length_u,Contributing_Area_d,alt_d,order_d,n_d,So_d,Kchan_d,nCC_d,TopWdth_d,TopWdthCC_d,ChSlp_d,BtmWdth_d,lon_d,lat_d,Shape_Area_d,Shape_Length_d,Reach_Length_d
02221525,0.0851559758515835,215.34,1,0.06,0.03671,0,0.12,1.8342321,5.5026965,0.8929745,1.1005393,-83.72951,33.463844,2.409187784866088e-05,0.0274213321426498,0.0039285428347367,0.0805318005004187,117.02,5,0.05,1e-05,0,0.1,20.16851,70.0,0.31008267,12.101107,-83.478134,33.250774,3.86634593226661e-05,0.0428098981510083,0.0058106540135728
08178880,0.0850334416572508,652.26,2,0.06,0.00593,0,0.12,7.0302753,21.090826,0.4936335,4.218165,-99.52757,29.88321,6.614683989675966e-05,0.0514480978467878,0.0146859456368279,0.0715232180671606,359.28,4,0.055,0.00222,0,0.11,25.753687,77.261055,0.2783811,15.452211,-99.03866,29.717842,0.000260384836074,0.1279814586127556,0.0282334390533109
08176900,0.0159304349781895,127.93,1,0.06,0.00571,0,0.12,4.483007,13.449021,0.6020212,2.6898043,-97.64914,28.99329,0.0005540757529271,0.1364966727503969,0.0305882367273059,0.0086917463096519,33.14,5,0.05,1e-05,0,0.1,24.980854,74.942566,0.2821483,14.988513,-97.21505,28.859663,0.0001262556244676,0.0720442282922218,0.0134507540782049
06784000,0.618171394399095,700.71,1,0.06,0.00834,0,0.12,3.7955582,11.386675,0.6478972,2.277335,-99.09847,41.202618,0.000393725264555,0.1558677175344859,0.0459772034639114,0.606859603121815,588.49,6,0.05,1e-05,0,0.1,46.15829,138.47487,0.21519941,27.694975,-98.73654,41.033283,6.225413579196604e-05,0.0430454716401634,0.0043073811349795
02481510,0.0062281580081349,55.67,2,0.06,0.00446,0,0.12,3.6098478,10.829543,0.6623963,2.1659086,-89.31657,30.752693,4.069591493718317e-06,0.0100604033347956,0.0021369485210267,0.0023792528825259,9.11,5,0.05,1e-05,0,0.1,23.926437,71.77931,0.28756788,14.355863,-89.25806,30.470726,0.0001073704663871,0.0646015303537833,0.0104833663612263
06447500,0.8755314696319766,1029.87,2,0.06,0.0011,0,0.12,7.3971233,22.19137,0.48267946,4.438274,-102.168785,43.106464,0.0001196223178351,0.0604258460100751,0.0128382282408684,0.8635418514852878,930.32,4,0.055,0.00032,0,0.11,23.565369,70.696106,0.28950348,14.139221,-101.633675,43.175816,2.0225620820393405e-05,0.0293628133872172,0.0048996376397449
02108000,0.0349684917059374,20.96,2,0.06,0.00134,0,0.12,6.877371,20.632113,0.49844566,4.1264224,-77.81035,35.03459,4.91649219233189e-05,0.0463434305497734,0.0075199262252711,0.0307127983347109,7.94,5,0.05,0.00129,0,0.1,29.76382,89.291466,0.2611633,17.858292,-77.83304,34.826233,7.892687808972671e-06,0.0130691092673436,0.0035160544809607
11264500,0.134574360037178,3408.16,1,0.06,0.13115,0,0.12,3.603904,10.811712,0.6628781,2.1623425,-119.268456,37.717564,4.230511484277337e-06,0.0175562928634303,0.0002917389119231,0.1280256295304056,1211.64,5,0.05,0.00288,0,0.1,21.397755,70.0,0.30209374,12.838654,-119.57028,37.744465,2.5577741867331973e-05,0.0435647634861905,0.0034917327951316
03300400,0.5002349053630021,243.24,2,0.06,0.00368,0,0.12,4.184699,12.554097,0.62059075,2.5108194,-85.02584,37.685005,2.94173631345863e-06,0.0099291973280889,0.0012901022250878,0.4877103543322209,167.77,5,0.05,0.00253,0,0.1,26.674671,80.02401,0.27409905,16.004803,-85.30045,37.828117,9.219735137715358e-05,0.0530217209909369,0.0129659695219674
10329500,0.1855974152338615,1934.59,2,0.06,0.02445,0,0.12,6.3322353,18.996706,0.5169408,3.799341,-117.48746,41.76015,0.0004197655563389,0.131616271657853,0.0221097853735137,0.1814737288276986,1419.0,5,0.05,0.02582,0,0.1,19.60119,70.0,0.3140106,11.760715,-117.42303,41.529137,0.0001391303589348,0.0816037052925404,0.0039121542594551
02196000,0.0835411838184793,151.66,2,0.06,0.00569,0,0.12,6.1345906,18.403772,0.52422345,3.6807544,-81.860954,33.837433,0.0003376608329615,0.1176173292904759,0.0246721070983611,0.0761043257931866,63.04,5,0.05,0.00057,0,0.1,28.750742,86.25223,0.26518396,17.250444,-82.179726,33.718235,0.0003408077721716,0.1171465626577287,0.0128240787611511
07056000,0.2694621577783334,353.07,1,0.06,0.03647,0,0.12,3.4186647,10.255994,0.6784908,2.0511987,-92.87494,36.01582,0.0002695733359291,0.1098681510046947,0.0353999136078293,0.2667921339060132,174.39,5,0.05,1e-05,0,0.1,33.16245,99.48734,0.24899775,19.897469,-92.73855,35.996155,0.0002644544173772,0.0890791691995094,0.0475623817250913
12414500,0.7156725375598598,946.67,3,0.055,0.0254,0,0.11,10.979568,32.9387,0.40549657,6.5877404,-115.89018,47.356163,3.075227362882717e-05,0.0315270916219853,0.0056413869482876,0.7078927454892638,666.33,5,0.05,1e-05,0,0.1,35.74383,107.2315,0.24089795,21.4463,-116.209236,47.277252,7.76781385497363e-05,0.059189738459177,0.0102000089663361
02315500,0.3519837590099776,57.67,1,0.06,4e-05,0,0.12,10.004361,30.013083,0.42248267,6.0026164,-82.91522,31.09477,0.0011076484182669,0.271861524191206,0.0469487091101281,0.2974678292952896,16.97,5,0.05,0.00012,0,0.1,46.70004,140.10011,0.21409446,28.020023,-82.767166,30.328428,0.0010181952282072,0.2455181459837211,0.0463421249642091
02479300,0.0145985459015658,62.06,1,0.06,0.00957,0,0.12,3.0133393,9.040018,0.71733856,1.8080037,-89.07055,30.852787,0.0001754265476453,0.0759814248789915,0.0204864879684631,0.0084699348319879,8.01,5,0.05,0.00081,0,0.1,27.39343,82.18029,0.27090257,16.436058,-88.757195,30.727331,0.0002052185359515,0.0902152705080329,0.0183050623997832
07292500,0.0800118124605926,123.92,1,0.06,0.01717,0,0.12,2.5704195,7.7112584,0.76945776,1.5422517,-90.8318,31.341194,0.0001104624154949,0.0706205178253529,0.0201174621301297,0.074058619501266,32.74,5,0.05,0.00446,0,0.1,32.765198,98.29559,0.2503251,19.659119,-91.12866,31.32365,8.135862910084155e-05,0.0642682967715835,0.0067977148670111
11532500,0.014871552409554,1387.19,1,0.06,0.17274,0,0.12,3.3678885,10.103665,0.6829849,2.020733,-123.67156,41.722725,0.0002791981035961,0.1069878331646005,0.0229533321439304,0.0043776290939284,25.5,5,0.05,0.00133,0,0.1,30.537037,91.61111,0.25822496,18.322222,-124.08842,41.80121,0.0003801458528916,0.1436034394228199,0.0262376260526759
06464500,0.7685147999210952,791.54,1,0.06,0.0179,0,0.12,2.7389824,8.216948,0.74819505,1.6433896,-100.34534,43.254463,0.0001557267659797,0.0772693707912818,0.0262970263285627,0.7500427606519802,621.88,5,0.05,0.00074,0,0.1,36.862247,110.58675,0.23764564,22.11735,-99.76168,43.014397,1.1130246642476376e-05,0.0179515130758389,0.0044004664267683
07149000,0.4063897007595284,479.84,1,0.06,0.00895,0,0.12,3.5588858,10.676658,0.6665644,2.1353314,-98.58971,37.328846,7.347688377390829e-05,0.0443083037788395,0.0038853254438085,0.3993319054429843,393.07,5,0.05,0.0015,0,0.1,33.93333,101.79999,0.24648614,20.359999,-98.44334,37.025864,0.0005511877177715,0.1515348725727729,0.0448595801209023
06453600,0.7295623429922072,595.37,2,0.06,0.00358,0,0.12,5.6652412,16.995724,0.54295856,3.399145,-99.089516,42.97161,6.494693121590143e-05,0.0476440764773355,0.0136023593688304,0.6979792081081049,373.83,3,0.055,0.00102,0,0.11,33.08488,99.25465,0.24925512,19.85093,-98.13934,42.805996,0.0008285100261071,0.1837750859341508,0.0373723229862673
02472000,0.0346746777214505,82.72,4,0.055,1e-05,0,0.11,19.320368,57.961105,0.31601608,11.592221,-89.40355,31.952116,3.485504476170482e-05,0.0459722370609685,0.0085824255782218,0.0314830142304276,63.22,5,0.05,1e-05,0,0.1,32.09271,96.27812,0.25262588,19.255625,-89.40098,31.69427,7.380045795801177e-05,0.0573933932676097,0.0107501632822138
03473000,0.594071013531695,830.12,1,0.06,0.0414,0,0.12,2.848616,8.545847,0.73535174,1.7091695,-81.434654,36.76875,0.0001120927379529,0.0615509245181381,0.0129560956652816,0.5860725739142347,542.98,5,0.05,0.00346,0,0.1,23.56354,70.69062,0.2895134,14.1381235,-81.85426,36.643356,0.0001283230019239,0.0825199260088891,0.0116638062044127
13331500,0.3991147759055463,1149.53,3,0.055,0.00653,0,0.11,13.064529,39.19359,0.3755559,7.8387175,-117.27514,45.422466,0.0001061582616757,0.0650814034170165,0.0120109190355049,0.3879072222045757,777.51,5,0.05,0.00697,0,0.1,33.618332,100.854996,0.2475024,20.171,-117.733,45.629314,0.0003568116489667,0.0991279670506272,0.0308988161867793
11383500,0.0822113146529071,1601.01,1,0.06,0.01155,0,0.12,8.816962,26.450888,0.44670048,5.2901773,-121.37684,40.282825,0.0039692763100249,0.5034786198063607,0.158792478963407,0.0636779455990095,150.55,4,0.055,0.0068,0,0.11,20.763485,62.29045,0.3061308,12.458091,-121.95445,40.01168,7.538699032275348e-05,0.065638019866707,0.002986683269179
04124000,0.2900172308935088,311.53,1,0.06,1e-05,0,0.12,4.216432,12.649296,0.6185258,2.529859,-85.359474,44.56187,0.0005660724133441,0.1704874684660756,0.0068993377334422,0.2750057131580364,249.98,4,0.055,1e-05,0,0.11,33.76711,101.30132,0.24702072,20.260265,-85.705826,44.43771,0.0001079374689402,0.0587232415997269,0.0139699263687594
07148400,0.4177953722634407,528.94,1,0.06,0.03613,0,0.12,1.9352747,5.8058243,0.872097,1.1611649,-99.00343,37.14156,5.1298050561581495e-05,0.0467955576901185,0.0067925689332325,0.4006651881956495,393.47,5,0.05,0.00136,0,0.1,35.440876,106.322624,0.24180429,21.264524,-98.56821,36.81792,0.0052303682118306,0.5023564163189148,0.122879454193038
04056500,0.2943299235755981,213.77,1,0.06,0.00059,0,0.12,5.7409534,17.22286,0.53978777,3.444572,-85.84388,46.18803,0.0007724270476931,0.2083209856284489,0.0304094994550969,0.2581297577139457,187.9,5,0.05,1e-05,0,0.1,36.833813,110.501434,0.23772657,22.100286,-86.17192,46.039185,0.0003922793494712,0.1643960490901032,0.0282996291893966
08324000,0.8713940639491632,2712.97,1,0.06,0.04803,0,0.12,4.6678476,14.003543,0.5913851,2.8007085,-106.76487,36.033173,0.0002498375529406,0.1111433711659027,0.0135038745373039,0.8636006264977932,1718.43,5,0.05,0.00711,0,0.1,27.358688,82.076065,0.2710543,16.415213,-106.7414,35.661095,6.091692891221841e-06,0.0171482350246152,0.0010481880011891
12358500,0.8590085534375007,1977.67,1,0.06,0.23682,0,0.12,3.391295,10.173884,0.6809012,2.034777,-113.61412,48.487274,0.0003203530075759,0.1078201483518946,0.0220491996532481,0.8484035803825012,966.45,5,0.05,1e-05,0,0.1,36.822857,110.468575,0.23775777,22.093714,-114.02213,48.487225,2.2774119100611256e-05,0.0313363000093328,0.0045811219158692
13337000,0.3919921453071387,801.26,3,0.055,0.04469,0,0.11,12.1453905,36.436172,0.38783953,7.2872343,-115.36458,46.25277,0.0008007183076251,0.1497561664658541,0.0375938786571436,0.3869159473304367,447.68,5,0.05,0.00484,0,0.1,37.35575,112.06725,0.23625542,22.41345,-115.592125,46.147263,0.0001213602946488,0.0759170843025724,0.0080698124665209
04045500,0.3200228914471711,218.73,1,0.06,0.00061,0,0.12,6.1347156,18.404146,0.52421874,3.6808293,-85.6022,46.35626,3.65038525373747e-05,0.0380429781302363,0.0064850627658175,0.3024064142072772,216.18,5,0.05,0.00368,0,0.1,32.14016,96.42048,0.25246128,19.284096,-85.26307,46.574604,0.0001799906725003,0.1026322179088916,0.0056155362881313
03182500,0.6581786917259987,916.0,2,0.06,0.01634,0,0.12,6.373946,19.121838,0.51544565,3.8243675,-79.71858,38.537292,8.908436227350589e-05,0.0529182603135781,0.0116945845848396,0.6404198489594123,637.24,4,0.055,0.00013,0,0.11,28.642637,85.92792,0.26562506,17.185583,-80.127174,38.180527,0.0001423264409942,0.0764729730636698,0.0125126630561246
06468170,0.9859709910720302,468.44,3,0.055,1e-05,0,0.11,13.651615,40.954845,0.368343,8.190969,-99.50711,47.75575,0.0003983383406758,0.1438824672197258,0.0107684380840368,0.9549445570752912,446.24,4,0.055,4e-05,0,0.11,34.03046,102.091385,0.24617551,20.418276,-98.850296,47.554615,1.1938189349253726e-05,0.0165196638386529,0.0054032278778366
13011900,1.1653789838969633,2789.74,1,0.06,0.07642,0,0.12,2.6591923,7.977577,0.75801766,1.5955154,-109.98751,43.863403,3.92963762217421e-05,0.0375738238075979,0.0087003792137458,1.1524480055136863,2064.91,4,0.055,0.00134,0,0.11,24.44217,73.32651,0.28487498,14.665301,-110.451935,43.82531,0.0004259265244674,0.1273613268208324,0.0342622417573485
06803510,0.602048224834567,451.75,2,0.06,0.02556,0,0.12,4.06701,12.201029,0.6284504,2.4402058,-96.974075,41.18086,3.8633871465894594e-07,0.0032344966998042,0.0002890851936868,0.5857623474364888,340.39,5,0.05,0.00047,0,0.1,32.082844,96.248535,0.25266016,19.249708,-96.63884,40.88457,0.0022915258018598,0.3659377260917607,0.0603651847582122
02363000,0.0341418336636702,90.71,1,0.06,1e-05,0,0.12,1.1513162,3.4539487,1.0966581,0.69078976,-85.70402,31.740688,1.0450182571729272e-05,0.0183534424495537,0.0047307787317244,0.0315126862440267,76.33,5,0.05,1e-05,0,0.1,27.910189,83.73057,0.2686782,16.746113,-85.78689,31.589771,4.276044229508811e-06,0.0101182432391984,0.0019451711502097
02371500,0.0381841610105054,97.55,4,0.055,0.0008,0,0.11,21.978792,65.93638,0.29854402,13.187275,-86.0116,31.833134,3.386754588784795e-05,0.0393674397224614,0.0095109689333594,0.0321028774295257,70.03,4,0.055,1e-05,0,0.11,27.645779,82.93734,0.26980886,16.587467,-86.2531,31.565523,0.0002374203538451,0.1051391033289267,0.0251632082958994
06280300,1.2683337734864384,2133.62,4,0.055,0.02996,0,0.11,18.266779,54.800335,0.3239316,10.960067,-109.650635,44.03267,4.50648872981792e-05,0.1071952010194965,0.0059223417394419,1.2654619017999749,1891.13,5,0.05,0.0924,0,0.1,23.628355,70.88506,0.28916276,14.177013,-109.554276,44.208267,4.053592704479452e-07,0.0033349717553234,0.0003003795598909
09447800,0.2855261181837983,1465.73,2,0.06,0.05984,0,0.12,3.692141,11.076424,0.65584177,2.2152846,-109.651955,33.093864,1.9384578770300054e-05,0.0233815434763958,0.0067082192237535,0.2826698922752344,1052.73,5,0.05,0.00314,0,0.1,23.489653,70.468956,0.28991482,14.093791,-109.51416,32.947544,0.0001714847208536,0.0777092092033672,0.0183301136489697
05362000,0.628185788998213,505.01,1,0.06,1e-05,0,0.12,2.9578297,8.873489,0.723247,1.7746978,-90.12622,45.594086,9.858928488151863e-06,0.0170176498517913,0.0030337224814306,0.6052265226929288,334.82,5,0.05,0.00148,0,0.1,29.715403,89.1462,0.26135096,17.82924,-90.981445,45.299274,0.0007793465449799,0.2088126710563295,0.049244684866533
06468250,0.9741061678480036,479.82,3,0.055,0.00115,0,0.11,15.865269,47.595806,0.34471464,9.519161,-99.42698,47.55609,4.398916090493734e-05,0.0390194594637701,0.0063320497440202,0.944038326724686,439.15,4,0.055,1e-05,0,0.11,37.868347,113.60505,0.23483916,22.72101,-98.80582,47.372192,0.0014613766881379,0.2693393963402104,0.0552124921451718
07142300,0.5421474984153668,737.33,3,0.055,0.00118,0,0.11,10.027664,30.082993,0.42204922,6.0165987,-99.71433,37.46508,5.032275254739814e-05,0.0421740516886829,0.0158916403808411,0.4608440387073363,592.41,5,0.05,0.0007,0,0.1,31.604248,94.812744,0.25434107,18.96255,-98.82245,37.942696,0.002551172571295,0.4786021217489739,0.15302371929414
06224000,1.3703186769557258,3303.73,1,0.06,0.0166,0,0.12,2.9863393,8.959018,0.7201927,1.7918036,-109.53053,43.046192,2.386263867580874e-05,0.0303457790381027,0.0036529698797458,1.3588758248862831,1787.2,4,0.055,0.00343,0,0.11,20.052053,60.156162,0.3108759,12.031232,-109.19399,43.17126,0.0006034895759399,0.186681245097084,0.0208580717051234
394220106431500,0.5431663686376925,2890.39,2,0.06,0.13712,0,0.12,7.619422,22.858265,0.47641525,4.571653,-106.40795,39.518253,0.0002182283694322,0.0914914151246215,0.0249921828068392,0.5338105985685847,2087.68,5,0.05,0.00961,0,0.1,29.7465,89.239494,0.26123038,17.8479,-106.741585,39.693897,0.0005155260852726,0.1143473796642632,0.022908840492228
03498500,0.5401565078407035,528.07,2,0.06,0.03092,0,0.12,3.9738383,11.9215145,0.634909,2.3843029,-83.67846,35.63546,1.934395364390584e-05,0.0251731694465193,0.0062377492546036,0.5360388376425572,259.11,5,0.05,0.0003,0,0.1,22.573378,70.0,0.29504886,13.544026,-83.884735,35.79364,1.1305835926906845e-05,0.0191685188243774,0.0043632417998058
05412500,0.5331695055550524,313.33,2,0.06,0.00261,0,0.12,7.394955,22.184866,0.4827419,4.436973,-91.46207,43.020878,0.0011126234654898,0.2576547740410634,0.0323946313813873,0.5252445326436269,195.1,6,0.05,1e-05,0,0.1,41.114056,123.34216,0.22647192,24.668432,-91.23847,42.73109,0.0010577763658855,0.2171921475047117,0.0704978282783641
05413500,0.5269852742978428,322.19,1,0.06,0.01739,0,0.12,2.6910431,8.07313,0.7540463,1.6146259,-90.93264,42.906544,0.0001470242727719,0.0822898379852134,0.0247668115836206,0.5199383615195908,184.74,5,0.05,8e-05,0,0.1,23.7561,71.268295,0.28847572,14.253659,-90.763954,42.6824,0.0002098682101968,0.0900277854087536,0.0218198272955431
02479560,0.0189336992971719,78.83,1,0.06,0.00975,0,0.12,3.7481158,11.244347,0.65150255,2.2488694,-88.30061,31.069,0.0003340216085374,0.1109929043262528,0.018585362995331,0.0127537019336311,15.24,5,0.05,0.00011,0,0.1,29.066868,87.20061,0.26390767,17.44012,-88.46784,30.793104,0.0004727188846703,0.1509369792479954,0.0195538903182835
02422500,0.0643152555969191,118.31,2,0.06,0.00368,0,0.12,5.921476,17.764427,0.53246486,3.5528855,-86.85069,32.85022,5.340262497643205e-05,0.0491380292441917,0.0092754085477167,0.0594530920355419,54.83,4,0.055,0.00222,0,0.11,21.608786,64.82636,0.3007886,12.965272,-86.90092,32.569557,0.0007090320121081,0.1660740700330252,0.0238943005055521
13340600,0.3949627784264736,1527.03,1,0.06,0.19397,0,0.12,3.313109,9.939327,0.6879441,1.9878653,-115.58628,46.642128,0.0002888894781191,0.0912990666251414,0.0166178809816121,0.3868631502593049,510.58,5,0.05,1e-05,0,0.1,39.190685,117.57206,0.23130985,23.514412,-115.62059,46.842083,3.0778633860715757e-06,0.0136174553820308,0.0007510312909804
08079600,0.4108729038040978,737.46,3,0.055,0.00086,0,0.11,22.875114,68.62534,0.29332548,13.725069,-101.40617,33.01721,5.037457452595629e-06,0.014098757176167,0.0017217348794703,0.4061015269809808,681.56,3,0.055,0.00164,0,0.11,26.93498,80.80494,0.27292722,16.160988,-101.180954,33.039707,0.0003344600003665,0.1096853553076063,0.0312345678422886
02427250,0.0515107007912275,73.57,1,0.06,0.00133,0,0.12,3.4811752,10.443525,0.67308855,2.088705,-86.90267,31.8117,0.0001200940675685,0.0794672225133676,0.0239487175596266,0.0486789099227306,40.55,4,0.055,1e-05,0,0.11,22.383715,67.151146,0.29614922,13.430229,-87.07937,32.000156,3.435759035786545e-07,0.0030882783854837,3.1499982595125204e-05
05408000,0.5533640684524522,422.8,1,0.06,0.0307,0,0.12,3.040365,9.121095,0.7145184,1.824219,-90.489365,43.891716,0.0002139139845776,0.0841251639898753,0.0225300687814258,0.5458265996781766,241.05,5,0.05,0.00244,0,0.1,22.844404,70.0,0.29349938,13.706643,-90.64088,43.56755,3.750210701514047e-05,0.0414988741344623,0.0084358287182536
02361000,0.0283126672578692,90.09,2,0.06,0.00344,0,0.12,5.1557198,15.46716,0.56600934,3.093432,-85.54763,31.540024,0.0001993365728809,0.0953360853110572,0.0113076217342795,0.0250549948168454,43.92,5,0.05,1e-05,0,0.1,31.493723,94.48117,0.2547345,18.896235,-85.62083,31.343472,4.418488102000833e-05,0.0495048920319647,0.0083020215802893
07301500,0.3866128402525762,656.27,2,0.06,1e-05,0,0.12,3.1599646,10.0,0.7024588,1.8959787,-99.88165,35.440434,1.6081371306952789e-06,0.0081434675800748,0.0005958044215594,0.3661831055239145,511.71,5,0.05,1e-05,0,0.1,47.648598,142.94579,0.21220356,28.589159,-99.5035,35.16773,1.593919513933165e-05,0.0216093351028609,0.004272206459185
02298123,0.0247554082886972,22.19,1,0.06,0.00033,0,0.12,4.8843226,14.652967,0.5796751,2.9305935,-81.58952,27.136091,0.0007009505198341,0.1960307691222069,0.009190715321106,0.0122692772755517,8.62,4,0.055,0.00157,0,0.11,21.432262,64.29678,0.30187908,12.859358,-81.79268,27.050005,0.0003019364484028,0.1324619027503005,0.0101370655035265
09210500,0.6008086322201781,2724.63,2,0.06,0.01475,0,0.12,4.134328,12.402984,0.6239152,2.4805968,-110.620705,42.402824,0.0002138666142599,0.0999005603285784,0.0191523555591608,0.5930442308071174,2119.98,4,0.055,0.00415,0,0.11,18.686726,56.060177,0.32069957,11.212035,-110.414345,42.095577,1.2928976272290876e-05,0.0251389574217721,0.0014161653775973
06450500,0.8152165868901361,720.91,1,0.06,0.01071,0,0.12,2.5520713,7.656214,0.77189344,1.5312428,-101.02106,43.555088,0.0001271235218887,0.0808330235243022,0.0241580923862805,0.8120202082869747,583.16,5,0.05,0.00217,0,0.1,40.855614,122.56684,0.22710283,24.513369,-100.73299,43.60055,0.0001816003058406,0.08020082709737,0.0131855030252929
11266500,0.132910328082303,3305.42,1,0.06,0.08239,0,0.12,3.7620196,11.286058,0.65043914,2.2572117,-119.32386,37.746746,0.0001748160884263,0.0891431969293782,0.0116744892595829,0.125592762137941,1181.83,5,0.05,0.02089,0,0.1,24.065138,72.19542,0.28683546,14.439083,-119.67774,37.718197,0.0001449394367985,0.0794975257387377,0.0095055018110739
05585000,0.4460770889906488,189.02,2,0.06,0.00607,0,0.12,4.972442,14.917327,0.57512033,2.9834654,-90.86989,40.21797,0.0004044887273579,0.1430175055592634,0.0378318089684318,0.4385982451779827,136.84,5,0.05,1e-05,0,0.1,38.58927,115.767815,0.23289339,23.153563,-90.616234,40.027267,0.0001129040721992,0.0740611689693775,0.0145984026855998
05123400,0.0640375863581257,644.28,1,0.06,0.0043,0,0.12,9.109213,27.327639,0.44032013,5.4655275,-100.0195,48.889294,6.135958599689462e-05,0.0433730931590082,0.0140702379448033,0.0295184992625935,437.64,5,0.05,9e-05,0,0.1,40.789234,122.36771,0.2272658,24.473541,-100.49906,48.581047,0.0033590282519392,0.401796080652501,0.1995314517548923
02372250,0.0391347184664559,122.09,1,0.06,0.00518,0,0.12,3.9776008,11.932802,0.634644,2.3865604,-86.19184,31.903288,0.0004013286287618,0.1557762966080258,0.0412619399353194,0.0314627184058001,68.99,4,0.055,0.00084,0,0.11,26.811382,80.43414,0.27348158,16.086828,-86.414665,31.583649,0.0003058321203129,0.1143578956415147,0.0265000537511321
05584500,0.4536685501415839,179.61,2,0.06,0.00106,0,0.12,9.110775,27.332327,0.4402868,5.4664655,-90.963615,40.499603,5.163024665705201e-06,0.0139291808260015,0.0017942336358468,0.4479134139970359,154.73,5,0.05,7e-05,0,0.1,30.678509,92.03553,0.25769892,18.407106,-90.87687,40.32928,0.0004498047946942,0.1617490823005025,0.0242354337915065
